"","Date","StartTime","Away","AwayPts","Home","HomePts","Attend","season"
"5330","Fri, Nov 1, 2019","7:00p","Cleveland Cavaliers","95","Indiana Pacers","102","16,079",2020
"5331","Fri, Nov 1, 2019","7:00p","Milwaukee Bucks","123","Orlando Magic","91","15,105",2020
"5332","Fri, Nov 1, 2019","7:30p","New York Knicks","102","Boston Celtics","104","18,624",2020
"5333","Fri, Nov 1, 2019","8:00p","Detroit Pistons","106","Chicago Bulls","112","20,671",2020
"5334","Fri, Nov 1, 2019","9:30p","Los Angeles Lakers","119","Dallas Mavericks","110","20,358",2020
"5335","Fri, Nov 1, 2019","10:00p","Utah Jazz","101","Sacramento Kings","102","16,273",2020
"5336","Fri, Nov 1, 2019","10:30p","San Antonio Spurs","127","Golden State Warriors","110","18,064",2020
"5337","Sat, Nov 2, 2019","5:00p","New Orleans Pelicans","104","Oklahoma City Thunder","115","18,203",2020
"5338","Sat, Nov 2, 2019","7:00p","Brooklyn Nets","109","Detroit Pistons","113","17,222",2020
"5339","Sat, Nov 2, 2019","7:00p","Denver Nuggets","91","Orlando Magic","87","17,025",2020
"5340","Sat, Nov 2, 2019","8:00p","Phoenix Suns","114","Memphis Grizzlies","105","14,144",2020
"5341","Sat, Nov 2, 2019","8:00p","Toronto Raptors","105","Milwaukee Bucks","115","17,637",2020
"5342","Sat, Nov 2, 2019","8:00p","Minnesota Timberwolves","131","Washington Wizards","109","15,150",2020
"5343","Sat, Nov 2, 2019","8:30p","Charlotte Hornets","93","Golden State Warriors","87","18,064",2020
"5344","Sat, Nov 2, 2019","10:00p","Philadelphia 76ers","129","Portland Trail Blazers","128","19,669",2020
"5345","Sun, Nov 3, 2019","5:00p","Chicago Bulls","95","Indiana Pacers","108","17,073",2020
"5346","Sun, Nov 3, 2019","6:00p","Houston Rockets","100","Miami Heat","129","19,724",2020
"5347","Sun, Nov 3, 2019","6:00p","Sacramento Kings","113","New York Knicks","92","19,812",2020
"5348","Sun, Nov 3, 2019","7:00p","Los Angeles Lakers","103","San Antonio Spurs","96","18,610",2020
"5349","Sun, Nov 3, 2019","7:30p","Dallas Mavericks","131","Cleveland Cavaliers","111","18,078",2020
"5350","Sun, Nov 3, 2019","9:00p","Utah Jazz","94","Los Angeles Clippers","105","19,068",2020
"5351","Mon, Nov 4, 2019","7:00p","Detroit Pistons","99","Washington Wizards","115","13,052",2020
"5352","Mon, Nov 4, 2019","7:30p","New Orleans Pelicans","125","Brooklyn Nets","135","17,194",2020
"5353","Mon, Nov 4, 2019","8:00p","Houston Rockets","107","Memphis Grizzlies","100","14,197",2020
"5354","Mon, Nov 4, 2019","8:00p","Milwaukee Bucks","134","Minnesota Timberwolves","106","16,271",2020
"5355","Mon, Nov 4, 2019","9:00p","Philadelphia 76ers","109","Phoenix Suns","114","14,285",2020
"5356","Mon, Nov 4, 2019","10:30p","Portland Trail Blazers","118","Golden State Warriors","127","18,064",2020
"5357","Tue, Nov 5, 2019","7:00p","Indiana Pacers","120","Charlotte Hornets","122","13,341",2020
"5358","Tue, Nov 5, 2019","7:00p","Boston Celtics","119","Cleveland Cavaliers","113","17,709",2020
"5359","Tue, Nov 5, 2019","7:30p","San Antonio Spurs","100","Atlanta Hawks","108","14,025",2020
"5360","Tue, Nov 5, 2019","8:00p","Los Angeles Lakers","118","Chicago Bulls","112","21,193",2020
"5361","Tue, Nov 5, 2019","8:00p","Orlando Magic","94","Oklahoma City Thunder","102","18,203",2020
"5362","Tue, Nov 5, 2019","9:00p","Miami Heat","89","Denver Nuggets","109","18,010",2020
"5363","Wed, Nov 6, 2019","7:00p","New York Knicks","102","Detroit Pistons","122","15,463",2020
"5364","Wed, Nov 6, 2019","7:00p","Washington Wizards","106","Indiana Pacers","121","16,171",2020
"5365","Wed, Nov 6, 2019","7:30p","Chicago Bulls","113","Atlanta Hawks","93","15,049",2020
"5366","Wed, Nov 6, 2019","7:30p","Golden State Warriors","112","Houston Rockets","129","18,055",2020
"5367","Wed, Nov 6, 2019","7:30p","Sacramento Kings","120","Toronto Raptors","124","19,800",2020
"5368","Wed, Nov 6, 2019","8:00p","Minnesota Timberwolves","121","Memphis Grizzlies","137","13,503",2020
"5369","Wed, Nov 6, 2019","8:30p","Orlando Magic","106","Dallas Mavericks","107","19,487",2020
"5370","Wed, Nov 6, 2019","9:00p","Philadelphia 76ers","104","Utah Jazz","106","18,306",2020
"5371","Wed, Nov 6, 2019","10:00p","Milwaukee Bucks","129","Los Angeles Clippers","124","19,068",2020
"5372","Thu, Nov 7, 2019","8:00p","Boston Celtics","108","Charlotte Hornets","87","18,487",2020
"5373","Thu, Nov 7, 2019","8:30p","Oklahoma City Thunder","112","San Antonio Spurs","121","18,354",2020
"5374","Thu, Nov 7, 2019","9:00p","Miami Heat","124","Phoenix Suns","108","15,498",2020
"5375","Thu, Nov 7, 2019","10:30p","Portland Trail Blazers","101","Los Angeles Clippers","107","19,068",2020
"5376","Fri, Nov 8, 2019","7:00p","Detroit Pistons","106","Indiana Pacers","112","15,544",2020
"5377","Fri, Nov 8, 2019","7:00p","Memphis Grizzlies","86","Orlando Magic","118","17,021",2020
"5378","Fri, Nov 8, 2019","7:00p","Cleveland Cavaliers","113","Washington Wizards","100","16,946",2020
"5379","Fri, Nov 8, 2019","7:30p","Sacramento Kings","121","Atlanta Hawks","109","16,447",2020
"5380","Fri, Nov 8, 2019","8:00p","Golden State Warriors","119","Minnesota Timberwolves","125","15,647",2020
"5381","Fri, Nov 8, 2019","8:00p","Toronto Raptors","122","New Orleans Pelicans","104","16,337",2020
"5382","Fri, Nov 8, 2019","8:30p","New York Knicks","106","Dallas Mavericks","102","20,257",2020
"5383","Fri, Nov 8, 2019","9:00p","Philadelphia 76ers","97","Denver Nuggets","100","19,520",2020
"5384","Fri, Nov 8, 2019","9:00p","Milwaukee Bucks","100","Utah Jazz","103","18,306",2020
"5385","Fri, Nov 8, 2019","10:00p","Brooklyn Nets","119","Portland Trail Blazers","115","20,089",2020
"5386","Fri, Nov 8, 2019","10:30p","Miami Heat","80","Los Angeles Lakers","95","18,997",2020
"5387","Sat, Nov 9, 2019","5:00p","Boston Celtics","135","San Antonio Spurs","115","18,354",2020
"5388","Sat, Nov 9, 2019","7:00p","New Orleans Pelicans","115","Charlotte Hornets","110","18,513",2020
"5389","Sat, Nov 9, 2019","8:00p","Houston Rockets","117","Chicago Bulls","94","20,482",2020
"5390","Sat, Nov 9, 2019","8:00p","Dallas Mavericks","138","Memphis Grizzlies","122","15,753",2020
"5391","Sat, Nov 9, 2019","8:00p","Golden State Warriors","108","Oklahoma City Thunder","114","18,203",2020
"5392","Sun, Nov 10, 2019","3:30p","Denver Nuggets","100","Minnesota Timberwolves","98","13,553",2020
"5393","Sun, Nov 10, 2019","6:00p","Indiana Pacers","109","Orlando Magic","102","17,118",2020
"5394","Sun, Nov 10, 2019","6:00p","Charlotte Hornets","106","Philadelphia 76ers","114","20,311",2020
"5395","Sun, Nov 10, 2019","7:00p","Milwaukee Bucks","121","Oklahoma City Thunder","119","18,203",2020
"5396","Sun, Nov 10, 2019","7:30p","Cleveland Cavaliers","108","New York Knicks","87","19,812",2020
"5397","Sun, Nov 10, 2019","8:00p","Brooklyn Nets","112","Phoenix Suns","138","17,290",2020
"5398","Sun, Nov 10, 2019","9:00p","Atlanta Hawks","113","Portland Trail Blazers","124","20,041",2020
"5399","Sun, Nov 10, 2019","9:30p","Toronto Raptors","113","Los Angeles Lakers","104","18,997",2020
"5400","Mon, Nov 11, 2019","7:00p","Minnesota Timberwolves","120","Detroit Pistons","114","12,526",2020
"5401","Mon, Nov 11, 2019","7:30p","Dallas Mavericks","106","Boston Celtics","116","18,624",2020
"5402","Mon, Nov 11, 2019","7:30p","Memphis Grizzlies","113","San Antonio Spurs","109","18,627",2020
"5403","Mon, Nov 11, 2019","8:00p","Houston Rockets","122","New Orleans Pelicans","116","16,695",2020
"5404","Mon, Nov 11, 2019","10:30p","Utah Jazz","122","Golden State Warriors","108","18,064",2020
"5405","Mon, Nov 11, 2019","10:30p","Toronto Raptors","88","Los Angeles Clippers","98","19,068",2020
"5406","Tue, Nov 12, 2019","7:00p","Oklahoma City Thunder","85","Indiana Pacers","111","15,838",2020
"5407","Tue, Nov 12, 2019","7:00p","Cleveland Cavaliers","97","Philadelphia 76ers","98","20,294",2020
"5408","Tue, Nov 12, 2019","7:30p","Detroit Pistons","108","Miami Heat","117","19,600",2020
"5409","Tue, Nov 12, 2019","8:00p","New York Knicks","102","Chicago Bulls","120","18,668",2020
"5410","Tue, Nov 12, 2019","9:00p","Atlanta Hawks","125","Denver Nuggets","121","18,327",2020
"5411","Tue, Nov 12, 2019","9:00p","Los Angeles Lakers","123","Phoenix Suns","115","18,055",2020
"5412","Tue, Nov 12, 2019","9:00p","Brooklyn Nets","114","Utah Jazz","119","18,306",2020
"5413","Tue, Nov 12, 2019","10:00p","Portland Trail Blazers","99","Sacramento Kings","107","16,358",2020
"5414","Wed, Nov 13, 2019","7:00p","Memphis Grizzlies","119","Charlotte Hornets","117","13,155",2020
"5415","Wed, Nov 13, 2019","7:00p","Philadelphia 76ers","97","Orlando Magic","112","15,113",2020
"5416","Wed, Nov 13, 2019","7:30p","Washington Wizards","133","Boston Celtics","140","19,156",2020
"5417","Wed, Nov 13, 2019","7:30p","Los Angeles Clippers","93","Houston Rockets","102","18,055",2020
"5418","Wed, Nov 13, 2019","8:00p","San Antonio Spurs","114","Minnesota Timberwolves","129","11,581",2020
"5419","Wed, Nov 13, 2019","10:00p","Golden State Warriors","94","Los Angeles Lakers","120","18,997",2020
"5420","Wed, Nov 13, 2019","10:00p","Toronto Raptors","114","Portland Trail Blazers","106","19,544",2020
"5421","Thu, Nov 14, 2019","6:00p","Miami Heat","108","Cleveland Cavaliers","97","17,374",2020
"5422","Thu, Nov 14, 2019","8:00p","Chicago Bulls","115","Milwaukee Bucks","124","17,627",2020
"5423","Thu, Nov 14, 2019","8:00p","Los Angeles Clippers","127","New Orleans Pelicans","132","17,147",2020
"5424","Thu, Nov 14, 2019","8:00p","Dallas Mavericks","103","New York Knicks","106","19,812",2020
"5425","Thu, Nov 14, 2019","9:00p","Atlanta Hawks","112","Phoenix Suns","128","15,143",2020
"5426","Thu, Nov 14, 2019","10:30p","Brooklyn Nets","93","Denver Nuggets","101","18,394",2020
"5427","Fri, Nov 15, 2019","7:00p","Detroit Pistons","106","Charlotte Hornets","109","16,778",2020
"5428","Fri, Nov 15, 2019","7:00p","San Antonio Spurs","109","Orlando Magic","111","16,296",2020
"5429","Fri, Nov 15, 2019","8:00p","Indiana Pacers","102","Houston Rockets","111","18,055",2020
"5430","Fri, Nov 15, 2019","8:00p","Utah Jazz","106","Memphis Grizzlies","107","16,422",2020
"5431","Fri, Nov 15, 2019","8:00p","Washington Wizards","137","Minnesota Timberwolves","116","12,716",2020
"5432","Fri, Nov 15, 2019","8:00p","Philadelphia 76ers","119","Oklahoma City Thunder","127","18,203",2020
"5433","Fri, Nov 15, 2019","10:30p","Boston Celtics","105","Golden State Warriors","100","18,064",2020
"5434","Fri, Nov 15, 2019","10:30p","Sacramento Kings","97","Los Angeles Lakers","99","18,997",2020
"5435","Sat, Nov 16, 2019","6:00p","Brooklyn Nets","117","Chicago Bulls","111","19,148",2020
"5436","Sat, Nov 16, 2019","7:00p","Milwaukee Bucks","102","Indiana Pacers","83","17,024",2020
"5437","Sat, Nov 16, 2019","7:30p","Charlotte Hornets","103","New York Knicks","102","19,401",2020
"5438","Sat, Nov 16, 2019","8:00p","New Orleans Pelicans","94","Miami Heat","109","19,600",2020
"5439","Sat, Nov 16, 2019","8:00p","Houston Rockets","125","Minnesota Timberwolves","105","18,978",2020
"5440","Sat, Nov 16, 2019","8:30p","Toronto Raptors","102","Dallas Mavericks","110","19,926",2020
"5441","Sat, Nov 16, 2019","8:30p","Portland Trail Blazers","121","San Antonio Spurs","116","18,534",2020
"5442","Sat, Nov 16, 2019","10:30p","Atlanta Hawks","101","Los Angeles Clippers","150","19,068",2020
"5443","Sun, Nov 17, 2019","3:00p","Philadelphia 76ers","114","Cleveland Cavaliers","95","19,432",2020
"5444","Sun, Nov 17, 2019","3:30p","Boston Celtics","99","Sacramento Kings","100","16,633",2020
"5445","Sun, Nov 17, 2019","6:00p","Denver Nuggets","131","Memphis Grizzlies","114","14,227",2020
"5446","Sun, Nov 17, 2019","6:00p","Washington Wizards","121","Orlando Magic","125","16,344",2020
"5447","Sun, Nov 17, 2019","7:00p","Golden State Warriors","100","New Orleans Pelicans","108","16,812",2020
"5448","Sun, Nov 17, 2019","9:30p","Atlanta Hawks","101","Los Angeles Lakers","122","18,997",2020
"5449","Mon, Nov 18, 2019","7:00p","Cleveland Cavaliers","105","New York Knicks","123","17,097",2020
"5450","Mon, Nov 18, 2019","7:30p","Indiana Pacers","115","Brooklyn Nets","86","14,140",2020
"5451","Mon, Nov 18, 2019","7:30p","Charlotte Hornets","96","Toronto Raptors","132","19,800",2020
"5452","Mon, Nov 18, 2019","8:00p","Milwaukee Bucks","115","Chicago Bulls","101","17,565",2020
"5453","Mon, Nov 18, 2019","8:00p","Portland Trail Blazers","108","Houston Rockets","132","18,055",2020
"5454","Mon, Nov 18, 2019","8:30p","San Antonio Spurs","110","Dallas Mavericks","117","19,637",2020
"5455","Mon, Nov 18, 2019","9:00p","Boston Celtics","99","Phoenix Suns","85","15,193",2020
"5456","Mon, Nov 18, 2019","9:00p","Minnesota Timberwolves","112","Utah Jazz","102","18,306",2020
"5457","Mon, Nov 18, 2019","10:30p","Oklahoma City Thunder","88","Los Angeles Clippers","90","19,068",2020
"5458","Tue, Nov 19, 2019","8:00p","Golden State Warriors","114","Memphis Grizzlies","95","14,511",2020
"5459","Tue, Nov 19, 2019","8:00p","Portland Trail Blazers","104","New Orleans Pelicans","115","15,021",2020
"5460","Tue, Nov 19, 2019","10:00p","Phoenix Suns","116","Sacramento Kings","120","16,732",2020
"5461","Tue, Nov 19, 2019","10:30p","Oklahoma City Thunder","107","Los Angeles Lakers","112","18,997",2020
"5462","Wed, Nov 20, 2019","7:00p","New York Knicks","104","Philadelphia 76ers","109","20,384",2020
"5463","Wed, Nov 20, 2019","7:00p","San Antonio Spurs","132","Washington Wizards","138","14,579",2020
"5464","Wed, Nov 20, 2019","7:30p","Milwaukee Bucks","135","Atlanta Hawks","127","16,441",2020
"5465","Wed, Nov 20, 2019","7:30p","Charlotte Hornets","91","Brooklyn Nets","101","14,011",2020
"5466","Wed, Nov 20, 2019","7:30p","Golden State Warriors","94","Dallas Mavericks","142","19,569",2020
"5467","Wed, Nov 20, 2019","7:30p","Cleveland Cavaliers","100","Miami Heat","124","19,600",2020
"5468","Wed, Nov 20, 2019","7:30p","Orlando Magic","97","Toronto Raptors","113","19,800",2020
"5469","Wed, Nov 20, 2019","8:00p","Detroit Pistons","89","Chicago Bulls","109","18,119",2020
"5470","Wed, Nov 20, 2019","8:00p","Utah Jazz","103","Minnesota Timberwolves","95","13,177",2020
"5471","Wed, Nov 20, 2019","9:00p","Houston Rockets","95","Denver Nuggets","105","17,778",2020
"5472","Wed, Nov 20, 2019","10:00p","Boston Celtics","104","Los Angeles Clippers","107","19,068",2020
"5473","Thu, Nov 21, 2019","8:00p","Portland Trail Blazers","129","Milwaukee Bucks","137","17,385",2020
"5474","Thu, Nov 21, 2019","10:30p","New Orleans Pelicans","124","Phoenix Suns","121","13,903",2020
"5475","Fri, Nov 22, 2019","7:00p","Atlanta Hawks","103","Detroit Pistons","128","15,399",2020
"5476","Fri, Nov 22, 2019","7:00p","Charlotte Hornets","118","Washington Wizards","125","15,053",2020
"5477","Fri, Nov 22, 2019","7:30p","Sacramento Kings","97","Brooklyn Nets","116","15,619",2020
"5478","Fri, Nov 22, 2019","8:00p","Miami Heat","116","Chicago Bulls","108","18,953",2020
"5479","Fri, Nov 22, 2019","8:00p","Los Angeles Lakers","130","Oklahoma City Thunder","127","18,203",2020
"5480","Fri, Nov 22, 2019","8:00p","San Antonio Spurs","104","Philadelphia 76ers","115","20,927",2020
"5481","Fri, Nov 22, 2019","8:30p","Cleveland Cavaliers","101","Dallas Mavericks","143","19,639",2020
"5482","Fri, Nov 22, 2019","9:00p","Boston Celtics","92","Denver Nuggets","96","19,520",2020
"5483","Fri, Nov 22, 2019","9:00p","Golden State Warriors","109","Utah Jazz","113","18,306",2020
"5484","Fri, Nov 22, 2019","10:30p","Houston Rockets","119","Los Angeles Clippers","122","19,068",2020
"5485","Sat, Nov 23, 2019","5:00p","Phoenix Suns","100","Minnesota Timberwolves","98","17,362",2020
"5486","Sat, Nov 23, 2019","7:00p","Chicago Bulls","116","Charlotte Hornets","115","17,891",2020
"5487","Sat, Nov 23, 2019","7:00p","Orlando Magic","106","Indiana Pacers","111","16,446",2020
"5488","Sat, Nov 23, 2019","7:30p","Toronto Raptors","119","Atlanta Hawks","116","16,931",2020
"5489","Sat, Nov 23, 2019","7:30p","San Antonio Spurs","111","New York Knicks","104","19,320",2020
"5490","Sat, Nov 23, 2019","7:30p","Miami Heat","86","Philadelphia 76ers","113","21,017",2020
"5491","Sat, Nov 23, 2019","8:00p","Portland Trail Blazers","104","Cleveland Cavaliers","110","19,432",2020
"5492","Sat, Nov 23, 2019","8:00p","Los Angeles Lakers","109","Memphis Grizzlies","108","17,794",2020
"5493","Sat, Nov 23, 2019","8:30p","Detroit Pistons","90","Milwaukee Bucks","104","17,585",2020
"5494","Sat, Nov 23, 2019","9:00p","New Orleans Pelicans","120","Utah Jazz","128","18,306",2020
"5495","Sun, Nov 24, 2019","3:30p","Dallas Mavericks","137","Houston Rockets","123","18,055",2020
"5496","Sun, Nov 24, 2019","6:00p","Brooklyn Nets","103","New York Knicks","101","18,770",2020
"5497","Sun, Nov 24, 2019","6:00p","Sacramento Kings","113","Washington Wizards","106","15,885",2020
"5498","Sun, Nov 24, 2019","8:00p","Phoenix Suns","104","Denver Nuggets","116","19,520",2020
"5499","Sun, Nov 24, 2019","9:00p","New Orleans Pelicans","109","Los Angeles Clippers","134","19,068",2020
"5500","Mon, Nov 25, 2019","7:00p","Brooklyn Nets","108","Cleveland Cavaliers","106","17,143",2020
"5501","Mon, Nov 25, 2019","7:00p","Orlando Magic","88","Detroit Pistons","103","14,695",2020
"5502","Mon, Nov 25, 2019","7:00p","Memphis Grizzlies","114","Indiana Pacers","126","15,141",2020
"5503","Mon, Nov 25, 2019","7:30p","Minnesota Timberwolves","125","Atlanta Hawks","113","16,218",2020
"5504","Mon, Nov 25, 2019","7:30p","Sacramento Kings","102","Boston Celtics","103","19,156",2020
"5505","Mon, Nov 25, 2019","7:30p","Charlotte Hornets","100","Miami Heat","117","19,600",2020
"5506","Mon, Nov 25, 2019","7:30p","Philadelphia 76ers","96","Toronto Raptors","101","19,800",2020
"5507","Mon, Nov 25, 2019","8:00p","Portland Trail Blazers","117","Chicago Bulls","94","18,776",2020
"5508","Mon, Nov 25, 2019","8:00p","Utah Jazz","118","Milwaukee Bucks","122","17,385",2020
"5509","Mon, Nov 25, 2019","8:30p","Los Angeles Lakers","114","San Antonio Spurs","104","18,498",2020
"5510","Mon, Nov 25, 2019","10:30p","Oklahoma City Thunder","100","Golden State Warriors","97","18,064",2020
"5511","Tue, Nov 26, 2019","8:30p","Los Angeles Clippers","114","Dallas Mavericks","99","20,407",2020
"5512","Tue, Nov 26, 2019","9:00p","Washington Wizards","104","Denver Nuggets","117","18,673",2020
"5513","Wed, Nov 27, 2019","7:00p","Brooklyn Nets","110","Boston Celtics","121","19,156",2020
"5514","Wed, Nov 27, 2019","7:00p","Detroit Pistons","101","Charlotte Hornets","102","15,535",2020
"5515","Wed, Nov 27, 2019","7:00p","Orlando Magic","116","Cleveland Cavaliers","104","17,712",2020
"5516","Wed, Nov 27, 2019","7:00p","Utah Jazz","102","Indiana Pacers","121","17,027",2020
"5517","Wed, Nov 27, 2019","7:00p","Sacramento Kings","91","Philadelphia 76ers","97","20,592",2020
"5518","Wed, Nov 27, 2019","7:30p","New York Knicks","98","Toronto Raptors","126","19,800",2020
"5519","Wed, Nov 27, 2019","8:00p","Miami Heat","108","Houston Rockets","117","18,055",2020
"5520","Wed, Nov 27, 2019","8:00p","Los Angeles Clippers","121","Memphis Grizzlies","119","16,721",2020
"5521","Wed, Nov 27, 2019","8:00p","Atlanta Hawks","102","Milwaukee Bucks","111","17,525",2020
"5522","Wed, Nov 27, 2019","8:30p","Minnesota Timberwolves","113","San Antonio Spurs","101","18,354",2020
"5523","Wed, Nov 27, 2019","9:00p","Washington Wizards","140","Phoenix Suns","132","14,123",2020
"5524","Wed, Nov 27, 2019","9:30p","Los Angeles Lakers","114","New Orleans Pelicans","110","18,626",2020
